id,total_sleep_records,total_minutes_asleep,total_time_in_bed,source_period,source_file,sleep_date,sleep_hours,time_in_bed_hours,sleep_efficiency,day_of_week
5577150313,1,406,445,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-16,6.77,7.42,0.9124,sábado
5577150313,1,549,583,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-17,9.15,9.72,0.9417,domingo
5577150313,1,527,553,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-18,8.78,9.22,0.953,lunes
5577150313,1,449,465,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-19,7.48,7.75,0.9656,martes
5577150313,1,447,480,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-20,7.45,8.0,0.9312,miércoles
5577150313,1,414,437,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-21,6.9,7.28,0.9474,jueves
5577150313,1,338,366,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-22,5.63,6.1,0.9235,viernes
5577150313,1,384,402,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-23,6.4,6.7,0.9552,sábado
5577150313,1,543,615,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-24,9.05,10.25,0.8829,domingo
5577150313,1,421,461,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-25,7.02,7.68,0.9132,lunes
5577150313,1,354,377,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-26,5.9,6.28,0.939,martes
5577150313,1,424,452,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-27,7.07,7.53,0.9381,miércoles
5577150313,1,361,372,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-28,6.02,6.2,0.9704,jueves
5577150313,1,459,485,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-29,7.65,8.08,0.9464,viernes
5577150313,1,412,433,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-30,6.87,7.22,0.9515,sábado
5577150313,1,379,398,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-01,6.32,6.63,0.9523,domingo
5577150313,2,525,553,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-02,8.75,9.22,0.9494,lunes
5577150313,1,508,543,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-03,8.47,9.05,0.9355,martes
5577150313,1,603,634,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-04,10.05,10.57,0.9511,miércoles
5577150313,1,74,78,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-05,1.23,1.3,0.9487,jueves
5577150313,1,504,562,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-10,8.4,9.37,0.8968,martes
5577150313,1,431,476,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-11,7.18,7.93,0.9055,miércoles
6117666160,1,380,398,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-16,6.33,6.63,0.9548,sábado
6117666160,2,336,350,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-17,5.6,5.83,0.96,domingo
6117666160,2,493,510,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-18,8.22,8.5,0.9667,lunes
6117666160,1,465,492,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-19,7.75,8.2,0.9451,martes
6117666160,1,474,502,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-20,7.9,8.37,0.9442,miércoles
6117666160,1,508,550,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-21,8.47,9.17,0.9236,jueves
6117666160,1,480,546,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-22,8.0,9.1,0.8791,viernes
6117666160,1,492,539,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-23,8.2,8.98,0.9128,sábado
6117666160,1,353,367,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-24,5.88,6.12,0.9619,domingo
6117666160,1,542,557,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-27,9.03,9.28,0.9731,miércoles
6117666160,1,393,416,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-28,6.55,6.93,0.9447,jueves
6117666160,1,600,636,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-29,10.0,10.6,0.9434,viernes
6117666160,1,507,575,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-01,8.45,9.58,0.8817,domingo
6117666160,1,392,415,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-05,6.53,6.92,0.9446,jueves
6117666160,2,658,698,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-06,10.97,11.63,0.9427,viernes
6117666160,2,498,507,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-07,8.3,8.45,0.9822,sábado
6117666160,1,555,603,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-08,9.25,10.05,0.9204,domingo
6117666160,1,492,522,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-09,8.2,8.7,0.9425,lunes
6775888955,1,235,260,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-13,3.92,4.33,0.9038,miércoles
6775888955,1,423,441,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-14,7.05,7.35,0.9592,jueves
6775888955,1,391,406,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-15,6.52,6.77,0.9631,viernes
6962181067,1,366,387,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-12,6.1,6.45,0.9457,martes
6962181067,3,630,679,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-13,10.5,11.32,0.9278,miércoles
6962181067,2,508,535,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-14,8.47,8.92,0.9495,jueves
6962181067,1,370,386,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-15,6.17,6.43,0.9585,viernes
6962181067,1,357,366,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-16,5.95,6.1,0.9754,sábado
6962181067,1,427,446,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-17,7.12,7.43,0.9574,domingo
6962181067,1,442,458,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-18,7.37,7.63,0.9651,lunes
6962181067,1,476,535,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-19,7.93,8.92,0.8897,martes
6962181067,1,418,424,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-20,6.97,7.07,0.9858,miércoles
6962181067,1,451,457,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-21,7.52,7.62,0.9869,jueves
6962181067,1,425,435,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-22,7.08,7.25,0.977,viernes
6962181067,1,528,546,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-23,8.8,9.1,0.967,sábado
6962181067,1,511,514,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-24,8.52,8.57,0.9942,domingo
6962181067,1,400,415,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-25,6.67,6.92,0.9639,lunes
6962181067,1,441,446,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-26,7.35,7.43,0.9888,martes
6962181067,1,455,467,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-27,7.58,7.78,0.9743,miércoles
6962181067,1,440,453,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-28,7.33,7.55,0.9713,jueves
6962181067,1,433,447,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-29,7.22,7.45,0.9687,viernes
6962181067,1,422,424,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-30,7.03,7.07,0.9953,sábado
6962181067,1,411,426,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-01,6.85,7.1,0.9648,domingo
6962181067,1,466,482,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-02,7.77,8.03,0.9668,lunes
6962181067,1,394,418,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-03,6.57,6.97,0.9426,martes
6962181067,1,442,455,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-04,7.37,7.58,0.9714,miércoles
6962181067,1,467,491,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-05,7.78,8.18,0.9511,jueves
6962181067,1,443,462,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-06,7.38,7.7,0.9589,viernes
6962181067,1,298,334,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-07,4.97,5.57,0.8922,sábado
6962181067,1,541,569,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-08,9.02,9.48,0.9508,domingo
6962181067,1,489,497,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-09,8.15,8.28,0.9839,lunes
6962181067,1,469,481,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-10,7.82,8.02,0.9751,martes
6962181067,1,452,480,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-11,7.53,8.0,0.9417,miércoles
6962181067,1,516,535,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-12,8.6,8.92,0.9645,jueves
7007744171,1,79,82,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-16,1.32,1.37,0.9634,sábado
7007744171,1,58,61,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-01,0.97,1.02,0.9508,domingo
7086361926,1,514,525,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-12,8.57,8.75,0.979,martes
7086361926,1,451,465,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-13,7.52,7.75,0.9699,miércoles
7086361926,1,472,476,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-14,7.87,7.93,0.9916,jueves
7086361926,1,377,386,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-15,6.28,6.43,0.9767,viernes
7086361926,1,472,483,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-19,7.87,8.05,0.9772,martes
7086361926,1,492,502,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-20,8.2,8.37,0.9801,miércoles
7086361926,1,390,411,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-21,6.5,6.85,0.9489,jueves
7086361926,1,428,448,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-22,7.13,7.47,0.9554,viernes
7086361926,1,681,704,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-24,11.35,11.73,0.9673,domingo
7086361926,1,446,447,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-25,7.43,7.45,0.9978,lunes
7086361926,1,485,500,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-26,8.08,8.33,0.97,martes
7086361926,1,469,479,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-27,7.82,7.98,0.9791,miércoles
7086361926,1,354,367,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-28,5.9,6.12,0.9646,jueves
7086361926,1,485,489,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-30,8.08,8.15,0.9918,sábado
7086361926,1,388,407,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-01,6.47,6.78,0.9533,domingo
7086361926,1,440,459,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-02,7.33,7.65,0.9586,lunes
7086361926,1,456,461,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-03,7.6,7.68,0.9892,martes
7086361926,1,420,436,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-04,7.0,7.27,0.9633,miércoles
7086361926,1,322,333,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-06,5.37,5.55,0.967,viernes
7086361926,1,530,548,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-07,8.83,9.13,0.9672,sábado
7086361926,1,481,510,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-08,8.02,8.5,0.9431,domingo
7086361926,1,427,438,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-09,7.12,7.3,0.9749,lunes
7086361926,1,451,463,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-11,7.52,7.72,0.9741,miércoles
7086361926,1,444,457,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-12,7.4,7.62,0.9716,jueves
8053475328,1,486,493,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-20,8.1,8.22,0.9858,miércoles
8053475328,1,331,337,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-23,5.52,5.62,0.9822,sábado
8053475328,1,74,75,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-07,1.23,1.25,0.9867,sábado
8378563200,1,338,356,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-12,5.63,5.93,0.9494,martes
8378563200,2,447,487,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-13,7.45,8.12,0.9179,miércoles
8378563200,1,424,455,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-14,7.07,7.58,0.9319,jueves
8378563200,1,513,533,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-15,8.55,8.88,0.9625,viernes
8378563200,2,611,689,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-16,10.18,11.48,0.8868,sábado
8378563200,2,525,591,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-17,8.75,9.85,0.8883,domingo
8378563200,1,398,451,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-18,6.63,7.52,0.8825,lunes
8378563200,1,387,421,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-19,6.45,7.02,0.9192,martes
8378563200,1,381,409,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-20,6.35,6.82,0.9315,miércoles
8378563200,1,396,417,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-21,6.6,6.95,0.9496,jueves
8378563200,1,441,469,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-22,7.35,7.82,0.9403,viernes
8378563200,1,565,591,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-23,9.42,9.85,0.956,sábado
8378563200,1,458,492,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-24,7.63,8.2,0.9309,domingo
8378563200,1,388,402,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-25,6.47,6.7,0.9652,lunes
8378563200,1,550,584,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-26,9.17,9.73,0.9418,martes
8378563200,1,531,600,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-27,8.85,10.0,0.885,miércoles
8378563200,1,506,556,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-28,8.43,9.27,0.9101,jueves
8378563200,1,527,562,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-29,8.78,9.37,0.9377,viernes
8378563200,1,468,555,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-30,7.8,9.25,0.8432,sábado
8378563200,1,475,539,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-01,7.92,8.98,0.8813,domingo
8378563200,1,351,385,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-02,5.85,6.42,0.9117,lunes
8378563200,1,405,429,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-03,6.75,7.15,0.9441,martes
8378563200,1,441,477,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-04,7.35,7.95,0.9245,miércoles
8378563200,1,381,417,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-05,6.35,6.95,0.9137,jueves
8378563200,1,323,355,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-06,5.38,5.92,0.9099,viernes
8378563200,2,459,513,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-07,7.65,8.55,0.8947,sábado
8378563200,1,545,606,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-08,9.08,10.1,0.8993,domingo
8378563200,1,359,399,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-09,5.98,6.65,0.8997,lunes
